"","Date","EntryTime","ExitTime","Direction","EntryPrice","ExecEntryPrice","ExitPrice","ExecExitPrice","StopPrice","R","Shares","NotionalPosition","MarginUsed","GrossPnL","Commission","NetPnL","ExitReason","CapitalBefore","CapitalAfter","R_Multiple"
"421",19160,2022-06-17 13:35:00,2022-06-17 14:20:00,"Long",274.040008,274.076330622175,272.029998,272.006662827383,272.029998,2.01001000000002,917,251294.687336,25129.4687336,-1897.88536782478,1.834,-1899.71936782478,"SL",184323.217128022,182423.497760197,-1.03067536718352
"422",19164,2022-06-21 13:35:00,2022-06-21 19:55:00,"Long",279.890014,279.906168864122,281.170013,281.156233884481,278.640014,1.25,1459,408359.530426,40835.9530426,1823.84486470343,2.918,1820.92686470343,"Timed",182423.497760197,184244.4246249,0.998452016287009
"423",19165,2022-06-22 13:35:00,2022-06-22 19:55:00,"Long",279.262512,279.277817570853,280.700012,280.692865536052,277.910003,1.352509,1362,380355.541344,38035.5541344,1927.29532860126,2.724,1924.57132860126,"Timed",184244.4246249,186168.995953502,1.04476048972625
"424",19166,2022-06-23 13:35:00,2022-06-23 14:40:00,"Short",282.410003,282.395481857031,283.779998,283.80458811942,283.779998,1.36999499999996,1358,383512.784074,38351.2784074,-1913.56630432411,2.716,-1916.28230432411,"SL",186168.995953502,184252.713649178,-1.0300083302413
"425",19167,2022-06-24 13:35:00,2022-06-24 19:55:00,"Long",289.109985,289.120502070283,295,294.984890332774,287.500091,1.609894,1144,330741.82284,33074.182284,6708.86017228963,2.288,6706.57217228963,"Timed",184252.713649178,190959.285821467,3.64147469491218
"426",19170,2022-06-27 13:35:00,2022-06-27 19:55:00,"Short",294.200012,294.16888583298,292.5,292.529094644181,296.579895,2.37988300000001,802,235948.409624,23594.8409624,1315.1125334172,1.604,1313.5085334172,"Timed",190959.285821467,192272.794354884,0.688181389084884
"427",19171,2022-06-28 13:35:00,2022-06-28 14:05:00,"Long",294.98001,295.011331330853,292.589996,292.578284835054,292.589996,2.39001400000001,804,237163.92804,23716.392804,-1956.16938262242,1.608,-1957.77738262242,"SL",192272.794354884,190315.016972262,-1.01884193808029
"428",19172,2022-06-29 13:35:00,2022-06-29 13:50:00,"Short",281.510009,281.495383725701,283.899993,283.911979001012,283.899993,2.38998399999997,796,224081.967164,22408.1967164,-1923.60983914743,1.592,-1925.20183914743,"SL",190315.016972262,188389.815133115,-1.01197132504271
"429",19173,2022-06-30 13:35:00,2022-06-30 15:25:00,"Short",279.959991,279.939138217477,281.519592,281.538717788378,281.519592,1.55960099999999,1207,337911.709137,33791.1709137,-1930.6925420774,2.414,-1933.1065420774,"SL",188389.815133115,186456.708591037,-1.02691622466319
"430",19174,2022-07-01 13:35:00,2022-07-01 13:45:00,"Short",278.559997,278.543002696007,280.25,280.25997321557,280.25,1.69000299999999,1103,307251.676691,30725.1676691,-1893.81848307774,2.206,-1896.02448307774,"SL",186456.708591037,184560.684107959,-1.01714051369305
"431",19178,2022-07-05 13:35:00,2022-07-05 13:45:00,"Short",277.339996,277.323944518294,278.549987,278.565181355549,278.549987,1.209991,1525,422943.4939,42294.34939,-1892.88617681383,3.05,-1895.93617681383,"SL",184560.684107959,182664.747931146,-1.02747610292554
"432",19179,2022-07-06 13:35:00,2022-07-06 13:35:00,"Long",287.820007,287.83463348073,286.829986,286.802434979827,286.829986,0.990020999999956,1845,531027.912915,53102.7912915,-1904.40623416542,3.69,-1908.09623416542,"SL",182664.747931146,180756.65169698,-1.0446227917415
"433",19180,2022-07-07 13:35:00,2022-07-07 19:55:00,"Long",291.410003,291.438759329864,294.970001,294.935860329848,289.630004,1.77999900000003,1015,295781.153045,29578.1153045,3549.55751498314,2.03,3547.52751498314,"Timed",180756.65169698,184304.179211963,1.963540990744
"434",19181,2022-07-08 13:35:00,2022-07-08 13:50:00,"Long",292.539886,292.554922536854,291.329986,291.291636141172,291.329986,1.2099,1523,445538.246378,44553.8246378,-1923.98518062295,3.046,-1927.03118062295,"SL",184304.179211963,182377.14803134,-1.04577766400654
"435",19184,2022-07-11 13:35:00,2022-07-11 19:55:00,"Short",291.880004,291.859473756966,288.970001,288.996165102387,293.109985,1.22998100000001,1482,432566.165928,43256.6165928,4243.42342608606,2.964,4240.45942608606,"Timed",182377.14803134,186617.607457426,2.32630313360854
"436",19185,2022-07-12 13:35:00,2022-07-12 13:45:00,"Long",290.48999,290.529668885212,289.940002,289.92537678183,289.940002,0.549987999999985,3393,985632.53607,98563.253607,-2050.36310677636,6.786,-2057.14910677636,"SL",186617.607457426,184560.45835065,-1.10237333065881
"437",19186,2022-07-13 13:35:00,2022-07-13 19:55:00,"Long",281.399993,281.408129925207,285.640014,285.621182775116,280.019989,1.38000399999999,1337,376231.790641,37623.1790641,5632.85166032878,2.674,5630.17766032878,"Timed",184560.45835065,190190.636010979,3.05147872753222
"438",19187,2022-07-14 13:35:00,2022-07-14 15:40:00,"Short",281.679992,281.66777817118,283.929992,283.941457057593,283.929992,2.25,845,238019.59324,23801.959324,-1921.25865901884,1.69,-1922.94865901884,"SL",190190.636010979,188267.68735196,-1.0114128384057
"439",19188,2022-07-15 13:35:00,2022-07-15 13:45:00,"Long",291,291.012151162734,289.720001,289.700483540676,289.720001,1.27999899999998,1470,427770,42777,-1928.15140442525,2.94,-1931.09140442525,"SL",188267.68735196,186336.595947535,-1.02630363153254
"440",19191,2022-07-18 13:35:00,2022-07-18 17:30:00,"Long",295.015014,295.036205447569,293.850006,293.81415756512,293.850006,1.165008,1599,471729.007386,47172.9007386,-1954.05456403564,3.198,-1957.25256403564,"SL",186336.595947535,184379.343383499,-1.05067766268455
"441",19192,2022-07-19 13:35:00,2022-07-19 14:25:00,"Short",292.670013,292.64352165717,293.700012,293.732386683323,293.700012,1.02999900000003,1790,523879.32327,52387.932327,-1949.0683968126,3.58,-1952.6483968126,"SL",184379.343383499,182426.694986686,-1.05909328664616
"442",19193,2022-07-20 13:35:00,2022-07-20 19:55:00,"Long",298.899993,298.922123886368,303.019989,303.008640567358,297.932891,0.967102000000011,1886,563725.386798,56372.5386798,7707.17046034645,3.772,7703.39846034645,"Timed",182426.694986686,190130.093447033,4.22346007038511
"443",19194,2022-07-21 13:35:00,2022-07-21 13:50:00,"Short",302.5,302.477206181575,304.170013,304.204653782487,304.170013,1.67001299999998,1138,344245,34424.5,-1965.83536983805,2.276,-1968.11136983805,"SL",190130.093447033,188161.982077195,-1.03558930434206
"444",19195,2022-07-22 13:35:00,2022-07-22 13:35:00,"Short",306,305.967018858735,306.592712,306.606454414645,306.592712,0.592712000000006,3174,971244,97124.4,-2029.56845445811,6.348,-2035.91645445811,"SL",188161.982077195,186126.065622737,-1.08220443640406
"445",19198,2022-07-25 13:35:00,2022-07-25 19:55:00,"Short",301,300.975142838983,300.350006,300.373815934052,302.5,1.5,1240,373240,37324,745.645362114228,2.48,743.165362114228,"Timed",186126.065622737,186869.230984851,0.399551269953886
"446",19199,2022-07-26 13:35:00,2022-07-26 19:55:00,"Short",297,296.99066118012,294.350006,294.370077366403,298.769989,1.76998900000001,1055,313335,31333.5,2764.71592347104,2.11,2762.60592347104,"Timed",186869.230984851,189631.836908322,1.47943507768501
"447",19200,2022-07-27 13:35:00,2022-07-27 13:35:00,"Short",299,298.961366350623,299.639892,299.664748347806,299.639892,0.639891999999975,2963,885937,88593.7,-2084.12085765336,5.926,-2090.04685765336,"SL",189631.836908322,187541.790050669,-1.10234539138335
"448",19201,2022-07-28 13:35:00,2022-07-28 13:35:00,"Long",307.125,307.168952798773,306.25,306.21857683247,306.25,0.875,2143,658168.875,65816.8875,-2036.65569578721,4.286,-2040.94169578721,"SL",187541.790050669,185500.848354881,-1.08842967577479
"449",19202,2022-07-29 13:35:00,2022-07-29 13:40:00,"Short",310.339996,310.329566005123,311.790008,311.82637516211,311.790008,1.45001200000002,1279,396924.854884,39692.4854884,-1914.41891178668,2.558,-1916.97691178668,"SL",185500.848354881,183583.871443095,-1.03365293320829
"450",19205,2022-08-01 13:35:00,2022-08-01 13:35:00,"Short",313.5,313.489991212258,313.948394,313.96354276072,313.948394,0.448394000000008,4094,1283469,128346.9,-1938.72003940557,8.188,-1946.90803940557,"SL",183583.871443095,181636.963403689,-1.06056626195381
"451",19206,2022-08-02 13:35:00,2022-08-02 14:05:00,"Long",313.25,313.258199179735,312.760009,312.72207628195,312.760009,0.489990999999975,3706,1160904.5,116090.45,-1986.87145918928,7.412,-1994.28345918928,"SL",181636.963403689,179642.6799445,-1.09823016705308
"452",19207,2022-08-03 13:35:00,2022-08-03 19:55:00,"Long",317.25,317.26525038177,322.809997,322.789084765582,315.98999,1.26001000000002,1425,452081.25,45208.125,7871.46399693228,2.85,7868.61399693228,"Timed",179642.6799445,187511.293941432,4.38237346037891
"453",19208,2022-08-04 13:35:00,2022-08-04 14:15:00,"Long",323.120086,323.153381888881,322.209991,322.184273331974,322.209991,0.910095000000013,2060,665627.37716,66562.737716,-1996.36362722872,4.12,-2000.48362722872,"SL",187511.293941432,185510.810314203,-1.06704086596139
"454",19209,2022-08-05 13:35:00,2022-08-05 15:25:00,"Long",320.75,320.791009611003,319.089996,319.075975441082,319.089996,1.66000400000001,1117,358277.75,35827.775,-1915.69316780088,2.234,-1917.92716780088,"SL",185510.810314203,183592.883146403,-1.03435544126412
"455",19212,2022-08-08 13:35:00,2022-08-08 15:40:00,"Long",323.760009,323.769355717768,321.910003,321.899926888907,321.910003,1.85000600000001,992,321169.928928,32116.9928928,-1854.4733982302,1.984,-1856.4573982302,"SL",183592.883146403,181736.425748172,-1.01157986993614
"456",19213,2022-08-09 13:35:00,2022-08-09 19:55:00,"Short",317.75,317.728681913733,317.040008,317.058873567363,319.029998,1.27999799999998,1419,450887.25,45088.725,950.458043499137,2.838,947.620043499137,"Timed",181736.425748172,182684.045791671,0.52172608579864
"457",19214,2022-08-10 13:35:00,2022-08-10 15:00:00,"Short",323.429992,323.406672179032,325.049987,325.06845019528,325.049987,1.61999499999996,1127,364505.600984,36450.5600984,-1872.82382431192,2.254,-1875.07782431192,"SL",182684.045791671,180808.96796736,-1.02702663665531
"458",19215,2022-08-11 13:35:00,2022-08-11 13:40:00,"Short",327.5,327.473981008142,328.61499,328.661881388023,328.61499,1.11498999999998,1621,530877.5,53087.75,-1925.58651578802,3.242,-1928.82851578802,"SL",180808.96796736,178880.139451572,-1.06718479975748
"459",19216,2022-08-12 13:35:00,2022-08-12 13:40:00,"Short",325.25,325.219533251661,326.48999,326.504443744898,326.48999,1.23998999999998,1442,469010.5,46901.05,-1852.84093124778,2.884,-1855.72493124778,"SL",178880.139451572,177024.414520324,-1.03783941260578
"460",19219,2022-08-15 13:35:00,2022-08-15 19:55:00,"Long",330.75,330.769025279433,333.100006,333.062032353595,329.399993,1.350007,1311,433613.25,43361.325,3006.13227422557,2.622,3003.51027422557,"Timed",177024.414520324,180027.924794549,1.69703347772372
"461",19220,2022-08-16 13:35:00,2022-08-16 15:45:00,"Short",332,331.970234121066,332.470001,332.481660249449,332.470001,0.470001000000025,3830,1271560,127156,-1958.76207170556,7.66,-1966.42207170556,"SL",180027.924794549,178061.502722844,-1.09239369359347
"462",19221,2022-08-17 13:35:00,2022-08-17 13:40:00,"Long",329.119995,329.146474639529,328.920013,328.889023246797,328.920013,0.199982000000034,5410,1780539.17295,178053.917295,-1392.81203467786,10.82,-1403.63203467786,"SL",178061.502722844,176657.870688166,-1.29737372729315
"463",19222,2022-08-18 13:35:00,2022-08-18 13:45:00,"Short",327.325012,327.313791020843,328.595001,328.605111360382,328.595001,1.26998900000001,1391,455309.091692,45530.9091692,-1796.22659229831,2.782,-1799.00859229831,"SL",176657.870688166,174858.862095868,-1.01837129261645
"464",19223,2022-08-19 13:35:00,2022-08-19 19:55:00,"Short",326.119995,326.108738695347,322.875,322.898827005351,326.839996,0.720000999999968,2428,791819.34786,79181.934786,7793.66558331065,4.856,7788.80958331065,"Timed",174858.862095868,182647.671679178,4.45542671467997
"465",19226,2022-08-22 13:35:00,2022-08-22 19:55:00,"Short",317.410003,317.398603490467,314.450012,314.474336215412,318.73999,1.32998699999996,1373,435803.934119,43580.3934119,4015.01896865036,2.746,4012.27296865036,"Timed",182647.671679178,186659.944647829,2.19721491642774
"466",19227,2022-08-23 13:35:00,2022-08-23 13:40:00,"Long",314.940002,314.95185901093,313.950012,313.931799398189,313.950012,0.989989999999977,1885,593661.90377,59366.190377,-1922.81237001661,3.77,-1926.58237001661,"SL",186659.944647829,184733.362277812,-1.03239387543403
"467",19228,2022-08-24 13:35:00,2022-08-24 13:50:00,"Short",313.140014,313.124510131975,314.329986,314.339119703482,314.329986,1.18997200000001,1552,485993.301728,48599.3301728,-1885.07405497996,3.104,-1888.17805497996,"SL",184733.362277812,182845.184222832,-1.02238504057885
"468",19229,2022-08-25 13:35:00,2022-08-25 13:55:00,"Short",316.119995,316.080667411943,316.98999,317.027406042391,316.98999,0.86999499999996,2101,664168.109495,66416.8109495,-1989.09786257222,4.202,-1993.29986257222,"SL",182845.184222832,180851.88436026,-1.0905104402307
"469",19230,2022-08-26 13:35:00,2022-08-26 13:45:00,"Long",320.459991,320.47101693028,319.519989,319.494634470728,319.519989,0.940001999999993,1923,616244.562693,61624.4562693,-1877.58346971912,3.846,-1881.42946971912,"SL",180851.88436026,178970.454890541,-1.04083018924676
"470",19233,2022-08-29 13:35:00,2022-08-29 14:50:00,"Long",306.190002,306.219539369348,304.013,304.001965502409,304.013,2.17700200000002,822,251688.181644,25168.8181644,-1822.84571862419,1.644,-1824.48971862419,"SL",178970.454890541,177145.965171916,-1.01955527231458
"471",19234,2022-08-30 13:35:00,2022-08-30 19:55:00,"Short",306.130004,306.097619882523,300.98999,301.008318708176,306.589996,0.459992,3851,1178906.645404,117890.6645404,19598.8988224124,7.702,19591.1968224124,"Timed",177145.965171916,196737.161994329,11.0595427188898
"472",19235,2022-08-31 13:35:00,2022-08-31 13:40:00,"Short",302.459991,302.449474242686,304.028991,304.047977264771,304.028991,1.56900000000002,1253,378982.368723,37898.2368723,-2002.92428667218,2.506,-2005.43028667218,"SL",196737.161994329,194731.731707657,-1.02007840795712
"473",19236,2022-09-01 13:35:00,2022-09-01 13:40:00,"Short",296.160003,296.142845314678,297.149993,297.161299175308,297.149993,0.989989999999977,1967,582546.725901,58254.6725901,-2003.29874385857,3.934,-2007.23274385857,"SL",194731.731707657,192724.498963798,-1.03077188722078
"474",19237,2022-09-02 13:35:00,2022-09-02 14:30:00,"Short",300.75,300.731643126213,302.609985,302.622633199155,302.609985,1.85998499999999,1036,311577,31157.7,-1959.06571556818,2.072,-1961.13771556818,"SL",192724.498963798,190763.36124823,-1.01774480597546
"475",19241,2022-09-06 13:35:00,2022-09-06 19:55:00,"Short",295.070007,295.06023050458,293.070007,293.095362090936,296.318115,1.248108,1528,450866.970696,45086.6970696,3002.31893604805,3.056,2999.26293604805,"Timed",190763.36124823,193762.624184278,1.572675131995
"476",19242,2022-09-07 13:35:00,2022-09-07 14:15:00,"Long",294.5,294.533970184089,293.420013,293.411576659019,293.420013,1.07998700000002,1794,528333,52833.3,-2013.57398397504,3.588,-2017.16198397504,"SL",193762.624184278,191745.462200303,-1.04111764777694
"477",19243,2022-09-08 13:35:00,2022-09-08 13:40:00,"Short",295.73999,295.72953379833,296.850006,296.876867358116,296.850006,1.11001600000003,1727,510742.96273,51074.296273,-1981.44505775136,3.454,-1984.89905775136,"SL",191745.462200303,189760.563142552,-1.03542071446404
"478",19244,2022-09-09 13:35:00,2022-09-09 19:55:00,"Long",304.25,304.259800658306,307.029998,307.001887978038,302.790008,1.459992,1299,395220.75,39522.075,3561.97142833273,2.598,3559.37342833273,"Timed",189760.563142552,193319.936570884,1.87678242054248
"479",19247,2022-09-12 13:35:00,2022-09-12 16:10:00,"Long",309.160003,309.18949559962,308.279998,308.266749565945,308.279998,0.88000500000004,2196,678915.366588,67891.5366588,-2026.35028995073,4.392,-2030.74228995073,"SL",193319.936570884,191289.194280934,-1.05084179484793
"480",19248,2022-09-13 13:35:00,2022-09-13 13:35:00,"Long",302.010009,302.031867776023,301.450012,301.423014905656,301.450012,0.55999700000001,3415,1031364.180735,103136.4180735,-2079.23255230195,6.83,-2086.06255230195,"SL",191289.194280934,189203.131728632,-1.09081454073253
"481",19249,2022-09-14 13:35:00,2022-09-14 13:45:00,"Short",293.25,293.234983911485,295.079986,295.096405016248,295.079986,1.82998600000002,1033,302927.25,30292.725,-1922.84800121965,2.066,-1924.91400121965,"SL",189203.131728632,187278.217727412,-1.01827068882629
"482",19250,2022-09-15 13:35:00,2022-09-15 14:25:00,"Long",293.929992,293.938250298037,293.529998,293.510242592321,293.529998,0.399994000000049,4682,1376180.222544,137618.0222544,-2003.93207815951,9.364,-2013.29607815951,"SL",187278.217727412,185264.921649253,-1.07503538981922
"483",19251,2022-09-16 13:35:00,2022-09-16 14:10:00,"Short",286.720001,286.703760127632,287.779998,287.793995427929,287.779998,1.05999699999995,1747,500899.841747,50089.9841747,-1904.6410696195,3.494,-1908.1350696195,"SL",185264.921649253,183356.786579633,-1.03041357692278
"484",19254,2022-09-19 13:35:00,2022-09-19 19:55:00,"Long",287.540008,287.550090090194,291.089996,291.069974963028,286.040008,1.5,1222,351373.889776,35137.3889776,4301.29931460348,2.444,4298.85531460348,"Timed",183356.786579633,187655.641894237,2.34525658188951
"485",19255,2022-09-20 13:35:00,2022-09-20 13:35:00,"Long",288.790008,288.798209197773,288.350006,288.318681943774,288.350006,0.440001999999993,4264,1231400.594112,123140.0594112,-2044.70421105165,8.528,-2053.23221105165,"SL",187655.641894237,185602.409683185,-1.09437514829248
"486",19256,2022-09-21 13:35:00,2022-09-21 13:45:00,"Short",289.119995,289.104069710863,289.970001,289.983415783782,289.970001,0.850006000000008,2183,631148.949085,63114.8949085,-1919.61247718197,4.366,-1923.97847718197,"SL",185602.409683185,183678.431206003,-1.03687041376049
